STATEFIPS,STATE,COUNTYFIPS,COUNTYNAME,AGI_STUB,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
48,TX,017,Bailey County,0,2898.0000,1262.0000,2084.0000,7338.0000,2582.0000,82954.0000,2509.0000,76401.0000,674.0000,1467.0000,285.0000,2184.0000,257.0000,1783.0000,431.0000,7854.0000,248.0000,227.0000,8175.0000,149.0000,1467.0000,296.0000,5028.0000,151.0000,1007.0000,244.0000,2611.0000,0.0000,0.0000,279.0000,6403.0000,0.0000,0.0000,238.0000,337.0000,209.0000,786.0000,277.0000,1232.0000,150.0000,1158.0000,228.0000,1562.0000,1910.0000,62382.0000,971.0000,959.0000,725.0000,739.0000,59.0000,24.0000,72.0000,63.0000,830.0000,2198.0000,761.0000,1995.0000,980.0000,1582.0000,26.0000,109.0000,1403.0000,9141.0000,1619.0000,10590.0000,473.0000,3069.0000,2338.0000,7562.0000
48,TX,019,Bandera County,0,9056.0000,4318.0000,4744.0000,17705.0000,4594.0000,615391.0000,6574.0000,276313.0000,3542.0000,12362.0000,1627.0000,8977.0000,1396.0000,6584.0000,2157.0000,21109.0000,607.0000,1322.0000,163405.0000,990.0000,17946.0000,2374.0000,59773.0000,483.0000,4037.0000,1602.0000,16765.0000,43.0000,916.0000,2255.0000,49898.0000,97.0000,500.0000,1884.0000,2884.0000,2009.0000,8484.0000,2220.0000,14707.0000,1760.0000,15918.0000,1657.0000,6569.0000,6561.0000,471227.0000,2384.0000,3307.0000,1175.0000,1403.0000,203.0000,105.0000,342.0000,294.0000,1713.0000,3585.0000,1404.0000,2903.0000,1053.0000,1329.0000,107.0000,597.0000,5897.0000,80922.0000,6720.0000,84964.0000,1848.0000,10825.0000,6662.0000,23292.0000
48,TX,021,Bastrop County,0,31008.0000,13264.0000,14861.0000,67004.0000,22460.0000,1429962.0000,25560.0000,1071847.0000,9599.0000,17798.0000,4052.0000,13339.0000,3463.0000,8668.0000,6023.0000,65434.0000,1872.0000,3491.0000,39869.0000,2284.0000,34309.0000,6065.0000,137793.0000,2273.0000,17585.0000,3449.0000,36497.0000,98.0000,1499.0000,7331.0000,134393.0000,211.0000,965.0000,5980.0000,9295.0000,6739.0000,27375.0000,7213.0000,38303.0000,6034.0000,48740.0000,5156.0000,19039.0000,23148.0000,935726.0000,9672.0000,11934.0000,6132.0000,7549.0000,1188.0000,617.0000,924.0000,796.0000,6661.0000,15316.0000,5777.0000,13158.0000,5635.0000,7833.0000,248.0000,811.0000,20021.0000,141902.0000,22439.0000,153853.0000,5331.0000,16036.0000,24618.0000,72775.0000
48,TX,023,Baylor County,0,1537.0000,748.0000,1089.0000,3135.0000,899.0000,51713.0000,1168.0000,38730.0000,590.0000,1109.0000,224.0000,466.0000,191.0000,302.0000,307.0000,4973.0000,222.0000,218.0000,2770.0000,152.0000,1460.0000,339.0000,5984.0000,55.0000,474.0000,238.0000,2238.0000,0.0000,0.0000,160.0000,3965.0000,0.0000,0.0000,141.0000,209.0000,119.0000,237.0000,157.0000,539.0000,74.0000,407.0000,117.0000,790.0000,1001.0000,36669.0000,383.0000,507.0000,212.0000,263.0000,55.0000,29.0000,58.0000,55.0000,375.0000,820.0000,318.0000,746.0000,233.0000,308.0000,0.0000,0.0000,882.0000,5592.0000,1002.0000,6443.0000,291.0000,1555.0000,1135.0000,3252.0000
48,TX,025,Bee County,0,10424.0000,3725.0000,7002.0000,22084.0000,7983.0000,602918.0000,8959.0000,303319.0000,2330.0000,5567.0000,1078.0000,5374.0000,978.0000,3654.0000,1665.0000,9396.0000,668.0000,778.0000,180455.0000,592.0000,7478.0000,1699.0000,31732.0000,569.0000,4094.0000,915.0000,8707.0000,32.0000,623.0000,1137.0000,29636.0000,35.0000,114.0000,942.0000,1547.0000,902.0000,2815.0000,1107.0000,4624.0000,701.0000,4891.0000,791.0000,11477.0000,7376.0000,441986.0000,3406.0000,20449.0000,2134.0000,2394.0000,238.0000,124.0000,333.0000,274.0000,3460.0000,8423.0000,3113.0000,7672.0000,2409.0000,3012.0000,98.0000,1959.0000,6102.0000,56645.0000,6854.0000,60552.0000,1474.0000,8146.0000,8660.0000,33536.0000
48,TX,027,Bell County,0,135640.0000,55803.0000,67296.0000,295246.0000,102009.0000,5801871.0000,119397.0000,4681146.0000,37282.0000,68854.0000,15092.0000,44150.0000,13402.0000,29631.0000,16052.0000,143906.0000,2523.0000,10908.0000,213508.0000,7429.0000,101140.0000,26815.0000,563637.0000,7430.0000,54521.0000,10968.0000,114175.0000,288.0000,4531.0000,26585.0000,514468.0000,1349.0000,5104.0000,21107.0000,37402.0000,23586.0000,86634.0000,26117.0000,131903.0000,21858.0000,176761.0000,19303.0000,105115.0000,100041.0000,3583775.0000,49282.0000,56551.0000,28497.0000,33003.0000,7895.0000,4298.0000,5407.0000,4400.0000,37376.0000,90014.0000,34395.0000,83659.0000,30124.0000,40628.0000,1074.0000,3639.0000,82519.0000,543259.0000,89551.0000,574883.0000,17232.0000,56721.0000,115201.0000,382282.0000
48,TX,029,Bexar County,0,763155.0000,261513.0000,351367.0000,1577826.0000,553857.0000,37752201.000,648830.0000,27617934.000,212652.0000,492199.0000,94530.0000,744633.0000,82253.0000,594049.0000,122532.0000,1464104.0000,4848.0000,71415.0000,1198748.0000,46065.0000,654901.0000,135532.0000,3118250.0000,41434.0000,305659.0000,65895.0000,731691.0000,2963.0000,57343.0000,176670.0000,3911665.0000,6432.0000,40874.0000,142819.0000,255787.0000,158715.0000,825877.0000,173278.0000,1131108.0000,146112.0000,1271809.0000,137983.0000,724158.0000,562837.0000,25202286.000,267207.0000,340681.0000,142179.0000,162393.0000,36437.0000,20520.0000,27331.0000,24298.0000,206920.0000,509816.0000,186095.0000,445893.0000,154854.0000,201141.0000,11669.0000,54442.0000,471441.0000,4379786.0000,532147.0000,4636324.0000,110833.0000,452324.0000,633991.0000,2119531.0000
48,TX,031,Blanco County,0,4667.0000,2281.0000,2602.0000,9511.0000,2735.0000,357385.0000,3408.0000,160662.0000,2050.0000,13403.0000,932.0000,8820.0000,808.0000,6418.0000,1257.0000,-2430.0000,588.0000,933.0000,122574.0000,536.0000,8710.0000,1072.0000,27060.0000,200.0000,1438.0000,755.0000,8629.0000,25.0000,483.0000,1226.0000,30250.0000,40.0000,432.0000,1043.0000,1726.0000,1105.0000,5013.0000,1204.0000,7340.0000,941.0000,9945.0000,933.0000,4903.0000,3333.0000,291660.0000,1363.0000,1702.0000,710.0000,933.0000,150.0000,87.0000,172.0000,175.0000,907.0000,1920.0000,755.0000,1512.0000,577.0000,765.0000,80.0000,349.0000,2975.0000,49969.0000,3437.0000,52406.0000,944.0000,4910.0000,3439.0000,16416.0000
48,TX,033,Borden County,0,255.0000,144.0000,188.0000,550.0000,176.0000,18805.0000,184.0000,7354.0000,130.0000,275.0000,61.0000,117.0000,58.0000,78.0000,57.0000,285.0000,75.0000,56.0000,2449.0000,23.0000,153.0000,52.0000,1000.0000,0.0000,0.0000,47.0000,472.0000,0.0000,0.0000,41.0000,1195.0000,0.0000,0.0000,39.0000,103.0000,23.0000,66.0000,41.0000,181.0000,0.0000,0.0000,37.0000,356.0000,194.0000,14751.0000,87.0000,112.0000,45.0000,72.0000,0.0000,0.0000,0.0000,0.0000,32.0000,72.0000,23.0000,63.0000,26.0000,33.0000,0.0000,0.0000,176.0000,2905.0000,198.0000,3128.0000,89.0000,775.0000,149.0000,623.0000
48,TX,035,Bosque County,0,7573.0000,3773.0000,4292.0000,16114.0000,4905.0000,314860.0000,5894.0000,227045.0000,2687.0000,6058.0000,1133.0000,5510.0000,952.0000,3749.0000,1489.0000,11912.0000,934.0000,1067.0000,7354.0000,858.0000,13273.0000,1801.0000,37074.0000,498.0000,3825.0000,1179.0000,11848.0000,25.0000,358.0000,1249.0000,27209.0000,59.0000,243.0000,1066.0000,1584.0000,1056.0000,3038.0000,1227.0000,4965.0000,814.0000,5973.0000,909.0000,6156.0000,5340.0000,205569.0000,2264.0000,2868.0000,1311.0000,1662.0000,188.0000,98.0000,250.0000,221.0000,1707.0000,3943.0000,1501.0000,3485.0000,1253.0000,1659.0000,60.0000,285.0000,4604.0000,31012.0000,5170.0000,33546.0000,1214.0000,4364.0000,5952.0000,17762.0000
48,TX,037,Bowie County,0,39616.0000,15256.0000,21662.0000,81810.0000,26766.0000,1914001.0000,32831.0000,1337007.0000,12679.0000,31013.0000,4755.0000,33027.0000,4159.0000,27821.0000,5406.0000,80847.0000,1439.0000,3813.0000,96068.0000,2925.0000,43376.0000,8390.0000,174211.0000,2518.0000,18294.0000,4845.0000,46964.0000,155.0000,4056.0000,7188.0000,157249.0000,893.0000,3901.0000,5401.0000,9075.0000,6204.0000,21340.0000,7028.0000,35206.0000,5180.0000,38756.0000,5618.0000,40969.0000,28892.0000,1287870.0000,12426.0000,14440.0000,7404.0000,8716.0000,1575.0000,826.0000,1300.0000,1179.0000,10386.0000,24461.0000,9414.0000,22328.0000,7314.0000,8708.0000,410.0000,1691.0000,25000.0000,214311.0000,27205.0000,229103.0000,6166.0000,23988.0000,32366.0000,105769.0000
48,TX,039,Brazoria County,0,132222.0000,59567.0000,66662.0000,295270.0000,104919.0000,8261905.0000,114102.0000,6758647.0000,49785.0000,64015.0000,22588.0000,74637.0000,20066.0000,52873.0000,24306.0000,227899.0000,2733.0000,17092.0000,102831.0000,10640.0000,196426.0000,22999.0000,452982.0000,9930.0000,82122.0000,12253.0000,144843.0000,564.0000,10607.0000,42502.0000,911752.0000,1322.0000,7138.0000,35392.0000,69975.0000,37942.0000,183923.0000,41768.0000,266917.0000,34738.0000,297117.0000,33205.0000,155680.0000,104551.0000,5777242.0000,51189.0000,71141.0000,29146.0000,37569.0000,8981.0000,5351.0000,6436.0000,5531.0000,24128.0000,56946.0000,21284.0000,48949.0000,19910.0000,26049.0000,2993.0000,8126.0000,92086.0000,993930.0000,100619.0000,1044227.0000,21954.0000,88219.0000,106647.0000,367071.0000
48,TX,041,Brazos County,0,71259.0000,25507.0000,32230.0000,142300.0000,46529.0000,3609738.0000,61919.0000,2623537.0000,23509.0000,50532.0000,12013.0000,70670.0000,10624.0000,55405.0000,11821.0000,161554.0000,1965.0000,9168.0000,107730.0000,4609.0000,89335.0000,9876.0000,236960.0000,2540.0000,18593.0000,6241.0000,84407.0000,417.0000,6735.0000,16966.0000,369579.0000,544.0000,3698.0000,13715.0000,27180.0000,14774.0000,69997.0000,16566.0000,104927.0000,12567.0000,109862.0000,13027.0000,84263.0000,52217.0000,2472995.0000,24076.0000,29272.0000,12256.0000,14502.0000,3715.0000,1992.0000,2286.0000,2234.0000,14810.0000,35384.0000,13408.0000,31659.0000,12378.0000,16453.0000,1219.0000,4651.0000,44185.0000,433712.0000,48367.0000,458730.0000,11001.0000,50307.0000,57996.0000,180237.0000
48,TX,043,Brewster County,0,4463.0000,1676.0000,2426.0000,8207.0000,2230.0000,189850.0000,3602.0000,130572.0000,1568.0000,3893.0000,719.0000,5631.0000,637.0000,3860.0000,937.0000,9220.0000,159.0000,630.0000,6142.0000,328.0000,5745.0000,801.0000,18637.0000,150.0000,908.0000,539.0000,5617.0000,0.0000,0.0000,709.0000,14791.0000,41.0000,170.0000,559.0000,1704.0000,598.0000,1887.0000,692.0000,3830.0000,480.0000,4155.0000,500.0000,2463.0000,3267.0000,127010.0000,1218.0000,1393.0000,656.0000,839.0000,105.0000,55.0000,149.0000,169.0000,920.0000,1727.0000,769.0000,1506.0000,544.0000,640.0000,40.0000,208.0000,2902.0000,19693.0000,3232.0000,21640.0000,849.0000,3352.0000,3439.0000,9374.0000
48,TX,045,Briscoe County,0,690.0000,358.0000,476.0000,1441.0000,423.0000,26750.0000,505.0000,15328.0000,297.0000,674.0000,83.0000,266.0000,75.0000,197.0000,168.0000,1382.0000,164.0000,89.0000,526.0000,65.0000,650.0000,121.0000,2316.0000,0.0000,0.0000,100.0000,1065.0000,0.0000,0.0000,78.0000,1808.0000,0.0000,0.0000,72.0000,90.0000,52.0000,71.0000,77.0000,172.0000,21.0000,138.0000,69.0000,756.0000,442.0000,17891.0000,172.0000,206.0000,93.0000,114.0000,0.0000,0.0000,22.0000,17.0000,170.0000,430.0000,146.0000,367.0000,119.0000,157.0000,0.0000,0.0000,388.0000,2969.0000,467.0000,3444.0000,187.0000,991.0000,446.0000,1882.0000
48,TX,047,Brooks County,0,3055.0000,862.0000,2162.0000,6611.0000,2583.0000,91681.0000,2626.0000,74054.0000,509.0000,1027.0000,170.0000,605.0000,123.0000,298.0000,601.0000,3602.0000,269.0000,118.0000,1534.0000,82.0000,1333.0000,417.0000,8112.0000,229.0000,1428.0000,212.0000,1683.0000,0.0000,0.0000,279.0000,5229.0000,0.0000,0.0000,214.0000,348.0000,158.0000,351.0000,248.0000,727.0000,108.0000,631.0000,188.0000,613.0000,1852.0000,49466.0000,805.0000,874.0000,564.0000,583.0000,51.0000,28.0000,75.0000,60.0000,1316.0000,3563.0000,1219.0000,3161.0000,948.0000,1108.0000,28.0000,67.0000,1487.0000,6617.0000,1859.0000,7396.0000,326.0000,983.0000,2647.0000,9018.0000
48,TX,049,Brown County,0,15527.0000,7148.0000,8854.0000,32417.0000,10028.0000,671345.0000,12607.0000,459258.0000,4520.0000,7901.0000,2050.0000,10405.0000,1819.0000,8491.0000,2720.0000,32247.0000,1603.0000,1802.0000,50120.0000,1321.0000,17745.0000,3175.0000,65309.0000,1199.0000,6398.0000,2057.0000,20473.0000,48.0000,596.0000,2118.0000,47365.0000,75.0000,392.0000,1798.0000,3052.0000,1823.0000,6180.0000,2075.0000,9761.0000,1392.0000,10375.0000,1605.0000,13018.0000,11037.0000,431284.0000,4755.0000,5652.0000,2740.0000,3442.0000,564.0000,280.0000,565.0000,539.0000,4023.0000,8963.0000,3563.0000,8018.0000,2675.0000,3356.0000,109.0000,430.0000,9542.0000,63672.0000,10627.0000,69436.0000,2409.0000,9150.0000,12544.0000,37006.0000
48,TX,051,Burleson County,0,7702.0000,3297.0000,4870.0000,15645.0000,4771.0000,329228.0000,6048.0000,243069.0000,2763.0000,5615.0000,1102.0000,5252.0000,953.0000,4222.0000,1510.0000,17759.0000,1268.0000,970.0000,4456.0000,613.0000,8216.0000,1679.0000,31628.0000,390.0000,3145.0000,956.0000,8929.0000,20.0000,280.0000,1175.0000,22972.0000,29.0000,114.0000,1017.0000,2040.0000,1010.0000,2580.0000,1152.0000,4838.0000,759.0000,5693.0000,843.0000,4362.0000,5584.0000,215484.0000,2222.0000,2647.0000,1367.0000,1624.0000,285.0000,146.0000,200.0000,169.0000,1646.0000,3805.0000,1446.0000,3401.0000,1221.0000,1585.0000,54.0000,135.0000,4863.0000,34355.0000,5381.0000,37319.0000,1284.0000,4050.0000,5977.0000,18102.0000
48,TX,053,Burnet County,0,19567.0000,9515.0000,10281.0000,40369.0000,11884.0000,1032999.0000,14152.0000,595304.0000,7423.0000,26089.0000,4068.0000,30912.0000,3611.0000,21587.0000,4769.0000,54236.0000,1289.0000,3752.0000,53482.0000,2582.0000,57907.0000,4727.0000,124924.0000,989.0000,7391.0000,3711.0000,46732.0000,93.0000,1849.0000,5429.0000,135375.0000,204.0000,2870.0000,4658.0000,8081.0000,4937.0000,26767.0000,5364.0000,38186.0000,3967.0000,39869.0000,4253.0000,23893.0000,13963.0000,706155.0000,5665.0000,7414.0000,2900.0000,3498.0000,578.0000,321.0000,671.0000,677.0000,4067.0000,9417.0000,3454.0000,7725.0000,2946.0000,3997.0000,365.0000,1909.0000,12251.0000,123246.0000,14193.0000,133472.0000,3901.0000,17032.0000,14548.0000,48447.0000
48,TX,055,Caldwell County,0,15045.0000,5774.0000,7646.0000,32345.0000,11336.0000,592053.0000,12685.0000,448991.0000,4074.0000,7951.0000,1562.0000,5369.0000,1318.0000,3788.0000,2671.0000,27652.0000,1044.0000,1246.0000,12288.0000,919.0000,12825.0000,2510.0000,52557.0000,1018.0000,7145.0000,1418.0000,14469.0000,33.0000,505.0000,2403.0000,42227.0000,49.0000,549.0000,1959.0000,2807.0000,2124.0000,7179.0000,2347.0000,10707.0000,1857.0000,14210.0000,1661.0000,6517.0000,10847.0000,365471.0000,4754.0000,5207.0000,3111.0000,3591.0000,546.0000,274.0000,337.0000,268.0000,4217.0000,9860.0000,3750.0000,8765.0000,3248.0000,4225.0000,94.0000,294.0000,9034.0000,53221.0000,10248.0000,58376.0000,2241.0000,7268.0000,12322.0000,36148.0000
48,TX,057,Calhoun County,0,9038.0000,3776.0000,5732.0000,19690.0000,6823.0000,426886.0000,7555.0000,302063.0000,2564.0000,6137.0000,1105.0000,3153.0000,970.0000,2311.0000,1484.0000,11766.0000,295.0000,922.0000,31714.0000,723.0000,8698.0000,1669.0000,31571.0000,574.0000,4352.0000,1028.0000,10591.0000,24.0000,411.0000,1025.0000,20443.0000,41.0000,486.0000,865.0000,1421.0000,853.0000,2668.0000,998.0000,4715.0000,625.0000,4562.0000,685.0000,3806.0000,6502.0000,288526.0000,2897.0000,3960.0000,1852.0000,2263.0000,331.0000,176.0000,227.0000,187.0000,2412.0000,5788.0000,2165.0000,5190.0000,1835.0000,2363.0000,63.0000,183.0000,5546.0000,44574.0000,6198.0000,47539.0000,1425.0000,5171.0000,7336.0000,28573.0000
48,TX,059,Callahan County,0,5625.0000,2945.0000,3561.0000,11975.0000,3552.0000,222468.0000,4461.0000,170788.0000,1977.0000,3585.0000,770.0000,2866.0000,652.0000,2017.0000,1329.0000,10137.0000,857.0000,682.0000,6517.0000,548.0000,6239.0000,1258.0000,24911.0000,280.0000,1984.0000,752.0000,6856.0000,0.0000,0.0000,810.0000,16170.0000,24.0000,54.0000,702.0000,1042.0000,669.0000,1542.0000,795.0000,2722.0000,526.0000,3613.0000,621.0000,3674.0000,4024.0000,139567.0000,1756.0000,2139.0000,997.0000,1276.0000,185.0000,96.0000,238.0000,200.0000,1374.0000,2908.0000,1183.0000,2466.0000,875.0000,1105.0000,35.0000,153.0000,3471.0000,19045.0000,4015.0000,21155.0000,932.0000,2668.0000,4447.0000,13050.0000
48,TX,061,Cameron County,0,152610.0000,52114.0000,102045.0000,366310.0000,149985.0000,5375518.0000,129544.0000,3961824.0000,23091.0000,60385.0000,7873.0000,48160.0000,6763.0000,32392.0000,30679.0000,303986.0000,1256.0000,6997.0000,336112.0000,5409.0000,78352.0000,16010.0000,287634.0000,14199.0000,96507.0000,7777.0000,78238.0000,275.0000,5196.0000,18846.0000,381368.0000,943.0000,3886.0000,14109.0000,23023.0000,15004.0000,56389.0000,17847.0000,87751.0000,13178.0000,101227.0000,13258.0000,53661.0000,90375.0000,3030119.0000,48487.0000,58537.0000,31600.0000,32452.0000,5417.0000,3063.0000,3846.0000,2831.0000,69712.0000,203643.0000,64601.0000,177670.0000,55654.0000,72485.0000,1212.0000,3875.0000,67093.0000,454582.0000,89449.0000,508177.0000,15167.0000,58787.0000,134023.0000,497260.0000
48,TX,063,Camp County,0,5215.0000,2239.0000,3361.0000,11588.0000,3963.0000,213790.0000,4381.0000,151663.0000,1486.0000,3828.0000,586.0000,3660.0000,520.0000,2696.0000,793.0000,8399.0000,406.0000,559.0000,7991.0000,450.0000,6709.0000,955.0000,18120.0000,402.0000,2817.0000,629.0000,6379.0000,0.0000,0.0000,821.0000,19570.0000,44.0000,170.0000,696.0000,1033.0000,705.0000,2212.0000,805.0000,3467.0000,564.0000,4540.0000,611.0000,5349.0000,3554.0000,131530.0000,1636.0000,1669.0000,1005.0000,1079.0000,173.0000,91.0000,148.0000,133.0000,1524.0000,3736.0000,1381.0000,3363.0000,1296.0000,1724.0000,48.0000,254.0000,2875.0000,21577.0000,3278.0000,23392.0000,735.0000,2051.0000,4296.0000,16330.0000
48,TX,065,Carson County,0,2672.0000,1388.0000,1497.0000,5750.0000,1845.0000,139745.0000,2153.0000,104411.0000,1176.0000,2064.0000,454.0000,996.0000,383.0000,617.0000,517.0000,2703.0000,312.0000,369.0000,2599.0000,313.0000,4252.0000,605.0000,10181.0000,89.0000,693.0000,380.0000,4409.0000,0.0000,0.0000,460.0000,8823.0000,0.0000,0.0000,401.0000,637.0000,392.0000,1006.0000,457.0000,1775.0000,296.0000,2017.0000,349.0000,2126.0000,2097.0000,98746.0000,952.0000,1327.0000,585.0000,862.0000,65.0000,35.0000,138.0000,130.0000,399.0000,818.0000,333.0000,702.0000,288.0000,381.0000,26.0000,88.0000,1891.0000,15022.0000,2039.0000,16336.0000,526.0000,2416.0000,2027.0000,6212.0000
48,TX,067,Cass County,0,12761.0000,5658.0000,8247.0000,26763.0000,8378.0000,525826.0000,10336.0000,386956.0000,4090.0000,7313.0000,1339.0000,6920.0000,1129.0000,4307.0000,2069.0000,25674.0000,990.0000,1149.0000,12695.0000,1043.0000,12035.0000,2786.0000,53072.0000,1075.0000,7435.0000,1749.0000,16459.0000,35.0000,789.0000,1903.0000,40467.0000,236.0000,994.0000,1473.0000,2514.0000,1557.0000,3521.0000,1863.0000,7287.0000,1198.0000,7937.0000,1416.0000,9245.0000,9136.0000,324131.0000,3837.0000,4494.0000,2396.0000,2876.0000,362.0000,179.0000,480.0000,400.0000,3423.0000,7876.0000,3049.0000,7012.0000,2241.0000,2633.0000,97.0000,430.0000,7942.0000,46356.0000,8813.0000,50803.0000,1910.0000,6022.0000,10372.0000,31622.0000
48,TX,069,Castro County,0,3050.0000,1356.0000,2067.0000,7527.0000,2727.0000,109156.0000,2580.0000,80223.0000,823.0000,2192.0000,321.0000,1088.0000,295.0000,838.0000,564.0000,4136.0000,342.0000,297.0000,6545.0000,159.0000,1583.0000,328.0000,4618.0000,86.0000,594.0000,278.0000,3048.0000,0.0000,0.0000,276.0000,6619.0000,0.0000,0.0000,243.0000,344.0000,177.0000,511.0000,268.0000,929.0000,127.0000,829.0000,228.0000,2093.0000,2045.0000,75092.0000,1084.0000,1072.0000,750.0000,759.0000,55.0000,25.0000,99.0000,82.0000,992.0000,2506.0000,906.0000,2280.0000,984.0000,1501.0000,22.0000,65.0000,1495.0000,12389.0000,1739.0000,14236.0000,547.0000,5000.0000,2394.0000,8315.0000
48,TX,071,Chambers County,0,15932.0000,7896.0000,8738.0000,36462.0000,12948.0000,1043253.0000,13991.0000,832909.0000,5831.0000,7949.0000,2405.0000,10698.0000,2164.0000,8668.0000,2603.0000,21292.0000,618.0000,1743.0000,24227.0000,1255.0000,28590.0000,2765.0000,52089.0000,1227.0000,9508.0000,1607.0000,19508.0000,42.0000,931.0000,5083.0000,107993.0000,167.0000,860.0000,4302.0000,9098.0000,4531.0000,15027.0000,5008.0000,25631.0000,4167.0000,35647.0000,3852.0000,17667.0000,12588.0000,742897.0000,6007.0000,8998.0000,3814.0000,5122.0000,894.0000,534.0000,783.0000,647.0000,2653.0000,5822.0000,2325.0000,5080.0000,2081.0000,2679.0000,277.0000,759.0000,11303.0000,124695.0000,12125.0000,129850.0000,2581.0000,13742.0000,12919.0000,45031.0000
48,TX,073,Cherokee County,0,19718.0000,8166.0000,13158.0000,44808.0000,15584.0000,100487.0000,16441.0000,585474.0000,5268.0000,12395.0000,2114.0000,9801.0000,1841.0000,7206.0000,3300.0000,-659673.0000,1611.0000,1816.0000,21313.0000,1450.0000,22063.0000,3668.0000,67299.0000,1320.0000,9624.0000,2234.0000,22917.0000,55.0000,834.0000,2955.0000,69786.0000,169.0000,1086.0000,2507.0000,4081.0000,2387.0000,7423.0000,2878.0000,12953.0000,1851.0000,13820.0000,2230.0000,13507.0000,13383.0000,490267.0000,6271.0000,6788.0000,4099.0000,4514.0000,553.0000,295.0000,524.0000,434.0000,5685.0000,14174.0000,5140.0000,12788.0000,5173.0000,7116.0000,176.0000,613.0000,10738.0000,79298.0000,12250.0000,85929.0000,2650.0000,11922.0000,16423.0000,52289.0000
48,TX,075,Childress County,0,2507.0000,1065.0000,1399.0000,5181.0000,1676.0000,92666.0000,2069.0000,65403.0000,768.0000,1490.0000,324.0000,870.0000,286.0000,633.0000,440.0000,4491.0000,271.0000,261.0000,1805.0000,167.0000,1452.0000,491.0000,9307.0000,81.0000,575.0000,313.0000,3131.0000,0.0000,0.0000,252.0000,4729.0000,0.0000,0.0000,196.0000,253.0000,197.0000,479.0000,238.0000,777.0000,124.0000,755.0000,192.0000,1485.0000,1749.0000,58252.0000,707.0000,754.0000,438.0000,509.0000,90.0000,49.0000,75.0000,60.0000,712.0000,1655.0000,630.0000,1478.0000,482.0000,616.0000,0.0000,0.0000,1486.0000,8670.0000,1677.0000,9660.0000,418.0000,2131.0000,1977.0000,5312.0000
